code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,mean_assessment_score,code_module,total_vle_clicks
2014B,1588208,0,5,2,7,1,1,120,0,Withdrawn,-96.0,51.0,79.0,BBB,1265.0
2014B,1611973,0,9,0,5,1,0,60,0,Fail,-27.0,0.0,77.1,BBB,354.0
2014B,1624443,0,8,2,3,1,1,60,0,Pass,-158.0,0.0,86.0909090909091,BBB,2289.0
2014B,1625718,0,9,0,0,1,0,60,0,Distinction,-52.0,0.0,92.0909090909091,BBB,1373.0
2014B,1626021,0,3,2,2,1,0,60,0,Pass,-94.0,0.0,80.5,BBB,330.0
2014B,1633695,0,7,2,8,1,0,60,0,Fail,-32.0,0.0,91.0,BBB,2658.0
2014B,1719114,0,3,2,4,1,0,60,0,Pass,-133.0,0.0,83.81818181818181,BBB,762.0
2014B,1730702,0,5,2,7,1,2,120,0,Fail,-24.0,0.0,62.0,BBB,33.0
2014B,1732219,0,6,2,6,1,0,60,1,Pass,-85.0,0.0,77.9090909090909,BBB,211.0
2014B,1759851,0,1,2,1,1,1,120,0,Pass,-75.0,0.0,66.36363636363636,BBB,293.0
2014B,1763653,0,12,0,5,1,1,120,0,Pass,-24.0,0.0,89.6,BBB,4225.0
2014B,1780949,0,7,0,4,1,1,120,0,Pass,-74.0,0.0,82.33333333333333,BBB,1161.0
2014B,1782665,0,11,1,7,0,0,60,0,Fail,-94.0,0.0,85.0,BBB,51.0
2014B,1786380,0,7,0,9,1,0,60,0,Pass,-30.0,0.0,87.63636363636364,BBB,181.0
2014B,1829654,0,3,0,1,1,0,60,1,Fail,-81.0,0.0,56.45454545454545,BBB,1358.0
2014B,1840034,0,1,2,1,1,0,60,1,Pass,-24.0,0.0,81.9,BBB,353.0
2014B,1863244,0,5,0,3,1,0,120,1,Fail,-28.0,0.0,75.0,BBB,20.0
2014B,1864697,0,1,0,6,0,0,60,0,Distinction,-156.0,0.0,95.5,BBB,3148.0
2014B,1866742,0,9,2,4,0,1,120,0,Distinction,-12.0,0.0,91.1,BBB,364.0
2014B,1877634,0,10,1,8,1,0,60,0,Distinction,-74.0,0.0,92.27272727272727,BBB,1217.0
2014B,1932474,0,4,1,8,1,0,60,0,Distinction,-79.0,0.0,79.0909090909091,BBB,379.0
2014B,1933555,0,9,1,6,1,2,60,0,Withdrawn,-211.0,0.0,0.0,,0.0
2014B,1934118,0,9,2,2,1,0,120,0,Fail,-127.0,0.0,0.0,,0.0
2014B,1955634,0,0,1,8,1,0,60,0,Pass,-66.0,0.0,87.4,BBB,1043.0
2014B,1957682,0,7,1,8,1,0,60,0,Distinction,-24.0,0.0,93.36363636363636,BBB,546.0
2014B,1967937,1,7,1,9,1,0,60,0,Fail,-32.0,0.0,86.33333333333333,BBB,144.0
2014B,1969081,0,8,2,10,1,0,60,0,Withdrawn,-95.0,3.0,72.0,,0.0
2014B,2002415,0,3,0,7,1,0,120,0,Pass,-151.0,0.0,84.2,BBB,4124.0
2014B,2006364,0,6,2,1,1,1,60,0,Fail,-115.0,0.0,0.0,BBB,25.0
2014B,2022801,1,8,0,9,1,1,120,0,Distinction,-114.0,0.0,85.72727272727273,BBB,793.0
2014B,2034455,0,1,0,4,1,0,60,0,Withdrawn,-115.0,-7.0,0.0,,0.0
2014B,2052966,1,7,2,8,1,2,120,0,Withdrawn,-135.0,-11.0,0.0,,0.0
2014B,2080885,0,10,0,5,1,0,60,0,Pass,-64.0,0.0,83.0909090909091,BBB,176.0
2014B,2081955,0,10,1,6,1,1,60,0,Pass,-32.0,0.0,77.0909090909091,BBB,770.0
2014B,2082318,0,7,0,2,1,2,120,0,Pass,-96.0,0.0,79.1,BBB,411.0
2014B,2087747,0,6,2,0,1,0,60,1,Pass,-81.0,0.0,84.63636363636364,BBB,927.0
2014B,2094350,0,6,2,5,1,0,60,0,Fail,-29.0,0.0,84.85714285714286,BBB,277.0
2014B,2104426,0,10,2,0,1,0,60,0,Pass,-52.0,0.0,81.66666666666667,BBB,260.0
2014B,2108614,0,10,0,5,1,0,60,0,Distinction,-50.0,0.0,92.36363636363636,BBB,1709.0
2014B,2133207,0,8,2,4,0,0,120,1,Pass,-108.0,0.0,83.28571428571429,BBB,133.0
2014B,2148859,0,0,2,5,0,0,60,0,Pass,-36.0,0.0,73.81818181818181,BBB,457.0
2014B,2153200,0,8,0,9,1,0,60,0,Fail,-28.0,0.0,91.33333333333333,BBB,1180.0
2014B,2164251,0,8,1,8,0,0,60,0,Distinction,-34.0,0.0,91.54545454545455,BBB,9899.0
2014B,2181205,0,3,2,1,0,0,120,0,Pass,-103.0,0.0,68.3,BBB,866.0
2014B,2184026,0,3,2,2,1,5,60,1,Withdrawn,-19.0,12.0,0.0,BBB,13.0
2014B,2213424,0,6,1,3,1,0,60,0,Distinction,-115.0,0.0,85.9090909090909,BBB,1006.0
2014B,2221869,0,10,1,1,1,0,150,0,Fail,-34.0,0.0,89.77777777777777,BBB,505.0
2014B,2230457,0,8,2,4,0,0,60,1,Withdrawn,-89.0,115.0,56.714285714285715,BBB,243.0
2014B,2243703,0,9,2,3,0,0,60,0,Pass,-35.0,0.0,80.0,BBB,236.0
2014B,2246708,0,7,0,6,1,0,60,1,Withdrawn,-87.0,-7.0,0.0,,0.0
2014B,2248122,0,10,0,5,1,0,60,0,Pass,-24.0,0.0,87.81818181818181,BBB,259.0
2014B,2266377,0,1,2,3,1,0,60,0,Fail,-115.0,0.0,77.0,BBB,99.0
2014B,2271743,0,10,0,0,0,2,180,1,Fail,5.0,0.0,80.5,BBB,199.0
2014B,2273828,0,5,0,1,0,1,60,0,Withdrawn,-129.0,219.0,96.0,BBB,624.0
2014B,2277941,0,5,2,0,0,0,60,0,Withdrawn,-36.0,183.0,0.0,BBB,6.0
2014B,2291760,0,3,0,2,1,0,60,0,Pass,-36.0,0.0,77.0909090909091,BBB,299.0
2014B,2300911,0,9,2,7,1,2,180,0,Withdrawn,-31.0,157.0,83.33333333333333,BBB,7.0
2014B,2300913,0,6,0,0,1,0,300,1,Fail,-52.0,0.0,72.2,BBB,530.0
2014B,2303083,0,7,0,9,0,0,120,0,Fail,-104.0,0.0,0.0,BBB,3.0
2014B,2308026,0,10,3,0,1,0,60,0,Pass,-12.0,0.0,69.81818181818181,BBB,221.0
2014B,2308564,0,2,0,5,0,0,60,0,Pass,-22.0,0.0,89.72727272727273,BBB,124.0
2014B,2315082,0,2,2,6,0,0,60,0,Withdrawn,-76.0,79.0,90.33333333333333,BBB,117.0
2014B,2317273,0,10,1,2,1,0,60,0,Pass,-52.0,0.0,83.9,BBB,260.0
2014B,2334930,0,11,0,4,0,0,120,0,Pass,-130.0,0.0,81.72727272727273,BBB,230.0
2014B,2340165,0,5,0,9,1,0,60,0,Distinction,-81.0,0.0,89.18181818181819,BBB,2229.0
2014B,2343413,0,3,0,1,0,1,120,0,Pass,-28.0,0.0,89.9090909090909,BBB,436.0
2014B,2351235,0,9,0,3,1,0,60,0,Withdrawn,-27.0,201.0,75.0,BBB,120.0
2014B,2353787,1,1,2,4,1,1,60,0,Withdrawn,-86.0,-7.0,0.0,,0.0
2014B,2363561,0,0,2,2,0,1,90,0,Withdrawn,-43.0,-4.0,0.0,,0.0
2014B,2372088,0,3,2,3,1,0,60,0,Withdrawn,-52.0,25.0,79.0,BBB,99.0
2014B,2392789,0,5,0,3,1,0,60,1,Pass,-32.0,0.0,76.5,BBB,645.0
2014B,2409808,0,11,2,6,1,4,120,0,Withdrawn,-55.0,-109.0,0.0,,0.0
2014B,2410331,0,11,2,0,1,2,60,1,Withdrawn,-52.0,-5.0,0.0,,0.0
2014B,2417841,0,9,2,0,1,0,60,1,Withdrawn,-32.0,-7.0,0.0,,0.0
2014B,2418877,0,2,2,0,0,2,120,1,Fail,-36.0,0.0,84.33333333333333,BBB,13.0
2014B,2420725,0,1,2,2,1,0,120,0,Fail,-31.0,0.0,84.0,BBB,551.0
2014B,2421428,0,1,2,9,1,0,60,0,Withdrawn,-136.0,-79.0,0.0,,0.0
2014B,2436707,1,8,0,1,0,0,60,0,Fail,-18.0,0.0,80.0,BBB,133.0
2014B,2437062,0,8,2,7,1,0,60,0,Withdrawn,-41.0,-26.0,0.0,,0.0
2014B,2437428,0,9,0,6,0,0,90,0,Fail,-158.0,0.0,75.83333333333333,BBB,226.0
2014B,2438291,0,3,0,1,1,0,120,0,Withdrawn,-102.0,-93.0,0.0,,0.0
2014B,2439442,0,5,2,2,0,0,150,0,Withdrawn,-55.0,-149.0,0.0,,0.0
2014B,2440756,0,10,1,9,1,0,60,0,Pass,-94.0,0.0,84.54545454545455,BBB,179.0
2014B,2444501,0,0,0,6,1,0,120,1,Withdrawn,-60.0,200.0,55.8,BBB,89.0
2014B,2446599,0,0,0,7,0,0,120,1,Pass,-52.0,0.0,87.0,BBB,584.0
2014B,2476144,0,11,2,0,1,1,120,1,Pass,-75.0,0.0,65.0,BBB,623.0
2014B,2482994,0,8,2,9,0,0,60,0,Withdrawn,-28.0,219.0,73.54545454545455,BBB,279.0
2014B,2487785,0,2,2,8,0,1,120,0,Pass,-68.0,0.0,89.88888888888889,BBB,738.0
2014B,2494258,0,0,0,1,0,0,120,0,Withdrawn,-69.0,-65.0,0.0,,0.0
2014B,2502127,0,12,0,0,0,0,60,0,Distinction,-71.0,0.0,91.72727272727273,BBB,3213.0
2014B,2509297,0,3,1,0,0,1,240,0,Withdrawn,-52.0,-11.0,0.0,,0.0
2014B,2512349,0,12,2,4,1,0,60,0,Withdrawn,-17.0,0.0,0.0,,0.0
2014B,2513954,0,7,2,6,1,0,60,0,Distinction,-122.0,0.0,81.54545454545455,BBB,2582.0
2014B,2514044,0,5,2,2,1,0,150,0,Pass,-57.0,0.0,84.0,BBB,506.0
2014B,2523350,0,11,1,9,1,0,60,0,Pass,-41.0,0.0,89.2,BBB,761.0
2014B,2523430,0,3,0,3,0,0,60,0,Withdrawn,-35.0,207.0,84.8,BBB,311.0
2014B,2523989,0,0,2,5,0,0,120,0,Pass,-11.0,0.0,76.16666666666667,BBB,142.0
2014B,2524295,0,3,1,5,1,0,60,0,Pass,-57.0,0.0,64.25,BBB,52.0
2014B,2526784,0,9,2,2,0,0,60,0,Pass,-28.0,0.0,76.36363636363636,BBB,884.0
2014B,2532643,0,9,0,4,1,0,60,0,Fail,-15.0,0.0,79.25,BBB,261.0
2014B,2533391,1,9,2,7,1,0,60,0,Distinction,-81.0,0.0,96.81818181818181,BBB,1886.0
2014B,2534954,0,10,2,0,1,3,60,1,Pass,-49.0,0.0,83.9090909090909,BBB,3982.0
2014B,2538123,0,1,2,0,0,0,60,0,Withdrawn,-52.0,17.0,75.0,BBB,84.0
2014B,2539641,1,3,2,1,0,0,120,0,Pass,-59.0,0.0,73.42857142857143,BBB,120.0
2014B,2541388,0,1,2,6,0,0,60,0,Pass,-52.0,0.0,86.63636363636364,BBB,1402.0
2014B,2552149,0,5,2,8,1,0,60,0,Withdrawn,-137.0,-110.0,0.0,,0.0
2014B,2554464,0,1,2,4,0,0,60,0,Fail,-100.0,0.0,0.0,,0.0
2014B,2567352,0,11,2,1,0,0,60,0,Withdrawn,-73.0,-7.0,0.0,,0.0
2014B,2568059,0,1,0,6,0,0,180,0,Pass,-178.0,0.0,86.4,BBB,475.0
2014B,2570092,0,11,0,0,0,0,60,0,Distinction,-141.0,0.0,88.0909090909091,BBB,294.0
2014B,2571054,0,0,2,3,1,0,60,0,Pass,-148.0,0.0,83.18181818181819,BBB,149.0
2014B,2574365,0,9,2,1,1,0,60,0,Distinction,-49.0,0.0,90.54545454545455,BBB,370.0
2014B,2575914,0,4,2,0,0,4,120,1,Pass,-144.0,0.0,85.57142857142857,BBB,196.0
2014B,2578704,0,7,0,1,1,0,120,0,Withdrawn,-35.0,80.0,90.33333333333333,BBB,773.0
2014B,2590564,0,3,1,9,1,0,90,0,Distinction,-41.0,0.0,88.0,BBB,1230.0
2014B,2591974,0,5,1,7,1,0,120,0,Distinction,-85.0,0.0,77.63636363636364,BBB,403.0
2014B,2592923,1,10,2,1,0,0,60,1,Fail,-80.0,0.0,83.14285714285714,BBB,173.0
2014B,2597543,0,3,0,1,1,0,60,0,Pass,-22.0,0.0,71.45454545454545,BBB,593.0
2014B,2602679,0,10,0,3,1,0,60,0,Distinction,-64.0,0.0,88.9,BBB,498.0
2014B,2605113,0,4,3,1,0,1,60,0,Withdrawn,-71.0,0.0,0.0,,0.0
2014B,2609574,1,11,2,2,0,0,60,1,Withdrawn,-89.0,104.0,27.0,BBB,33.0
2014B,2611847,0,11,0,0,0,0,60,0,Fail,-29.0,0.0,67.66666666666667,BBB,104.0
2014B,2625752,0,0,2,2,0,1,180,0,Fail,-148.0,0.0,0.0,,0.0
2014B,2626410,0,10,0,4,1,1,60,0,Fail,-200.0,0.0,62.8,BBB,98.0
2014B,2626511,0,12,0,0,0,0,60,1,Withdrawn,-136.0,0.0,0.0,,0.0
2014B,2632243,0,8,0,8,0,0,120,0,Withdrawn,-97.0,-30.0,0.0,,0.0
2014B,2634946,1,11,0,5,0,0,180,0,Withdrawn,-31.0,216.0,78.8,BBB,393.0
2014B,2636696,0,11,0,4,0,0,60,0,Pass,-52.0,0.0,76.9090909090909,BBB,153.0
2014B,2641657,1,4,0,0,1,0,60,0,Pass,-28.0,0.0,80.45454545454545,BBB,239.0
2014B,2641682,0,9,2,7,0,1,60,1,Fail,-100.0,0.0,49.142857142857146,BBB,231.0
2014B,2643007,0,3,1,1,1,0,60,0,Pass,-80.0,0.0,88.27272727272727,BBB,908.0
2014B,2652209,0,3,2,1,1,0,60,0,Pass,-24.0,0.0,79.4,BBB,1733.0
2014B,2653570,0,10,0,8,1,2,60,0,Fail,-49.0,0.0,90.75,BBB,90.0
2014B,2659042,0,1,2,5,0,0,120,0,Distinction,-24.0,0.0,83.0,BBB,7680.0
2014B,2677541,0,10,2,5,0,0,75,0,Withdrawn,-100.0,191.0,85.57142857142857,BBB,328.0
2014B,2681783,0,7,2,1,0,0,250,0,Pass,-30.0,0.0,83.4,BBB,257.0
2014B,2683697,0,3,2,0,0,1,120,0,Fail,-50.0,0.0,50.0,BBB,32.0
2014B,2687378,0,8,0,6,0,1,120,0,Pass,-18.0,0.0,87.1,BBB,1111.0
2014B,2687644,1,9,2,1,1,1,60,1,Withdrawn,-76.0,-17.0,0.0,,0.0
2014B,2690136,0,12,2,1,0,3,270,0,Fail,-110.0,0.0,0.0,BBB,32.0
2014B,2690719,1,1,2,7,0,0,150,0,Withdrawn,-125.0,3.0,0.0,,0.0
2014J,26315,0,0,2,6,1,1,60,0,Pass,-92.0,0.0,51.4,BBB,2378.0
2014J,26734,1,9,0,2,0,0,90,1,Fail,-101.0,0.0,74.33333333333333,BBB,196.0
2014J,32327,0,9,2,2,0,2,60,0,Withdrawn,-92.0,121.0,31.0,BBB,669.0
2014J,32930,0,8,0,4,1,0,60,0,Pass,-35.0,0.0,45.0,BBB,417.0
2014J,34431,0,12,2,7,0,1,60,0,Withdrawn,-36.0,12.0,0.0,,0.0
2014J,34662,0,9,0,6,1,0,60,0,Withdrawn,-137.0,104.0,34.5,BBB,208.0
2014J,38711,1,11,2,0,1,0,60,1,Withdrawn,-43.0,175.0,38.75,BBB,165.0
2014J,39208,0,10,0,9,1,0,120,0,Pass,-72.0,0.0,77.4,BBB,1951.0
2014J,39208,0,10,0,9,1,0,120,0,Pass,-161.0,-82.0,77.4,BBB,1951.0
2014J,41547,0,12,0,4,0,0,60,0,Pass,-87.0,0.0,61.6,BBB,978.0
2014J,47891,0,10,2,1,0,4,60,0,Fail,-73.0,0.0,65.66666666666667,BBB,116.0
2014J,53236,0,12,2,6,0,1,180,0,Withdrawn,-81.0,5.0,0.0,BBB,42.0
2014J,57285,0,3,0,0,0,0,60,0,Pass,-29.0,0.0,54.2,BBB,281.0
2014J,58520,0,8,0,5,1,0,120,1,Withdrawn,-45.0,3.0,0.0,,0.0
2014J,58653,0,5,2,8,1,1,120,0,Pass,-80.0,0.0,55.2,BBB,356.0
2014J,59272,0,7,2,6,0,0,60,0,Pass,-58.0,0.0,66.25,BBB,1365.0
2014J,61352,0,12,0,0,0,2,60,0,Withdrawn,-144.0,39.0,100.0,BBB,171.0
2014J,63467,0,5,0,5,1,0,120,0,Pass,-143.0,0.0,62.6,BBB,676.0
2014J,65807,0,5,1,1,0,2,180,0,Withdrawn,-101.0,-23.0,0.0,,0.0
2014J,70569,0,10,2,0,0,3,60,0,Pass,-36.0,0.0,55.8,BBB,894.0
2014J,70750,0,3,2,5,0,1,120,0,Withdrawn,-31.0,5.0,0.0,BBB,95.0
2014J,71504,0,0,0,2,1,0,120,0,Pass,-93.0,0.0,83.8,BBB,1009.0
2014J,72349,0,6,0,0,0,0,60,0,Withdrawn,-60.0,58.0,0.0,BBB,125.0
2014J,73584,0,9,2,3,0,1,60,0,Withdrawn,-121.0,92.0,28.0,BBB,228.0
2014J,73874,0,10,2,9,1,2,60,0,Withdrawn,-39.0,150.0,84.33333333333333,BBB,910.0
2014J,74574,0,6,2,1,0,0,120,1,Withdrawn,-29.0,-22.0,0.0,,0.0
2014J,82611,0,10,2,1,0,0,60,0,Withdrawn,-123.0,-12.0,0.0,,0.0
2014J,84541,0,4,0,1,0,0,120,0,Fail,-25.0,0.0,34.0,BBB,171.0
2014J,89850,0,8,1,9,0,0,120,0,Distinction,-8.0,0.0,66.4,BBB,1146.0
2014J,98452,1,9,0,3,0,0,120,1,Withdrawn,-137.0,12.0,100.0,BBB,35.0
2014J,98842,0,8,2,1,0,0,60,0,Pass,-25.0,0.0,59.4,BBB,359.0
2014J,99088,0,12,2,2,0,2,60,0,Withdrawn,-31.0,131.0,29.666666666666668,BBB,336.0
2014J,102067,0,5,0,1,0,1,120,0,Withdrawn,-24.0,12.0,100.0,BBB,59.0
2014J,103496,0,2,2,1,1,0,60,0,Pass,12.0,0.0,63.2,BBB,1174.0
2014J,103998,0,8,2,6,0,0,60,0,Fail,-42.0,0.0,0.0,BBB,42.0
2014J,106095,0,5,0,7,0,0,60,0,Pass,-161.0,0.0,59.6,BBB,1190.0
2014J,106383,0,6,1,5,1,0,60,0,Withdrawn,-44.0,151.0,0.0,,0.0
2014J,106793,1,0,0,6,1,0,60,0,Fail,-23.0,0.0,57.8,BBB,384.0
2014J,108859,1,9,0,7,0,0,60,1,Pass,-131.0,0.0,55.4,BBB,1906.0
2014J,109441,0,7,0,2,0,0,120,0,Pass,-89.0,0.0,70.0,BBB,650.0
2014J,110911,0,6,2,8,0,0,60,0,Pass,-39.0,0.0,76.8,BBB,499.0
2014J,114402,0,7,2,5,0,0,90,1,Distinction,-9.0,0.0,87.6,BBB,1107.0
2014J,116606,1,1,0,5,1,0,60,0,Pass,-89.0,0.0,58.0,BBB,495.0
2014J,117544,0,9,2,8,1,0,60,0,Pass,-141.0,0.0,70.2,BBB,2471.0
2014J,117545,0,10,2,1,0,4,120,0,Fail,-4.0,0.0,91.0,BBB,430.0
2014J,118213,0,3,1,2,1,0,60,0,Fail,-29.0,0.0,30.6,BBB,18.0
2014J,118877,0,10,2,7,0,3,60,0,Withdrawn,-35.0,170.0,0.0,BBB,4.0
2014J,119437,0,11,2,0,0,2,60,0,Withdrawn,-45.0,12.0,0.0,,0.0
2014J,119444,0,1,2,2,0,0,120,0,Withdrawn,-28.0,95.0,1.0,BBB,83.0
2014J,123087,0,11,0,0,0,0,120,0,Pass,-162.0,0.0,74.0,BBB,454.0
2014J,125535,0,6,0,3,1,2,120,0,Pass,-45.0,0.0,38.2,BBB,189.0
2014J,125874,0,7,2,4,1,1,60,1,Withdrawn,-95.0,12.0,0.0,BBB,40.0
2014J,126769,0,11,2,0,0,1,60,0,Pass,-107.0,0.0,60.0,BBB,1338.0
2014J,126800,0,1,0,6,1,0,120,0,Pass,-71.0,0.0,68.0,BBB,1450.0
2014J,132055,0,0,1,9,0,0,60,0,Withdrawn,-71.0,-15.0,0.0,,0.0
2014J,132924,0,9,2,1,1,0,60,0,Fail,-150.0,0.0,39.25,BBB,21.0
2014J,138407,0,9,0,3,1,0,60,0,Withdrawn,-157.0,163.0,49.666666666666664,BBB,912.0
2014J,142324,0,0,2,3,1,1,120,0,Pass,-65.0,0.0,79.4,BBB,564.0
2014J,145280,0,1,2,2,1,1,60,0,Pass,-116.0,0.0,62.2,BBB,651.0
2014J,150398,0,1,0,9,0,0,60,1,Distinction,-77.0,0.0,70.0,BBB,2065.0
2014J,151917,0,11,0,1,0,4,60,0,Pass,-29.0,0.0,58.8,BBB,696.0
2014J,152973,0,6,2,6,1,0,120,0,Pass,-5.0,0.0,58.8,BBB,761.0
2014J,155484,0,9,2,6,1,0,120,0,Distinction,-93.0,0.0,76.6,BBB,2049.0
2014J,156358,0,2,2,6,0,2,60,0,Withdrawn,-53.0,197.0,71.25,BBB,627.0
2014J,157752,0,10,0,0,0,0,120,0,Fail,-28.0,0.0,49.6,BBB,358.0
2014J,160026,0,11,0,2,0,2,60,0,Pass,-53.0,0.0,71.6,BBB,90.0
2014J,161811,0,9,0,4,0,0,60,0,Withdrawn,-161.0,-1.0,0.0,,0.0
2014J,165099,0,1,2,2,0,0,180,0,Fail,-142.0,0.0,44.6,BBB,392.0
2014J,165498,0,0,2,8,1,0,270,1,Withdrawn,-82.0,-11.0,0.0,BBB,163.0
2014J,169008,1,2,2,1,1,0,60,0,Pass,9.0,0.0,61.2,BBB,889.0
2014J,169400,0,10,1,9,0,0,120,0,Distinction,-39.0,0.0,89.8,BBB,1183.0
2014J,173163,0,9,0,1,1,0,60,0,Fail,-38.0,0.0,37.5,BBB,808.0
2014J,177554,0,8,0,4,0,0,60,0,Fail,-120.0,0.0,81.33333333333333,BBB,316.0
2014J,179073,0,0,2,6,0,1,60,0,Withdrawn,-35.0,157.0,75.66666666666667,BBB,142.0
2014J,179297,0,1,2,1,1,1,60,0,Fail,-18.0,0.0,100.0,BBB,107.0
2014J,184234,0,2,2,1,0,1,60,0,Fail,-18.0,0.0,0.0,,0.0
2014J,184583,0,10,2,4,0,3,60,0,Fail,-43.0,0.0,0.0,BBB,148.0
2014J,184972,0,6,2,9,0,0,60,0,Pass,-45.0,0.0,79.4,BBB,1704.0
2014J,188766,0,2,0,0,1,0,120,0,Pass,-11.0,0.0,55.6,BBB,357.0
2014J,191459,0,6,0,6,0,1,60,1,Fail,-80.0,0.0,55.8,BBB,767.0
2014J,191746,0,10,2,4,0,2,90,0,Fail,-27.0,0.0,63.8,BBB,306.0
2014J,191973,0,10,1,6,1,0,60,0,Pass,-87.0,0.0,48.0,BBB,572.0
2014J,192944,0,1,2,4,1,0,60,0,Pass,-154.0,0.0,61.0,BBB,1234.0
2014J,193310,0,9,1,0,0,0,120,0,Pass,-42.0,0.0,72.4,BBB,1182.0
2014J,195221,0,10,0,5,0,1,60,0,Fail,-49.0,0.0,50.0,BBB,92.0
2014J,195345,0,0,2,9,0,1,60,0,Pass,-23.0,0.0,64.0,BBB,1188.0
2014J,195940,0,10,2,2,0,0,60,0,Pass,-144.0,0.0,55.0,BBB,333.0
2014J,197527,0,10,2,7,0,0,60,0,Fail,-39.0,0.0,78.0,BBB,281.0
2014J,201655,0,12,0,5,0,0,60,0,Withdrawn,-45.0,-16.0,0.0,,0.0
2014J,205978,0,10,2,5,0,0,60,0,Withdrawn,-59.0,12.0,0.0,,0.0
2014J,226839,0,8,0,9,0,0,60,0,Pass,-31.0,0.0,79.4,BBB,917.0
2014J,228235,0,12,0,3,1,2,60,0,Withdrawn,-57.0,-1.0,0.0,,0.0
2014J,228909,1,4,2,10,1,0,60,1,Withdrawn,-23.0,131.0,42.0,BBB,560.0
2014J,229326,0,11,2,3,1,0,60,0,Withdrawn,-24.0,159.0,83.0,BBB,569.0
2014J,230383,0,12,0,6,0,0,60,0,Pass,-37.0,0.0,57.4,BBB,2973.0
2014J,235371,1,0,0,8,0,0,60,0,Pass,-65.0,0.0,56.4,BBB,262.0
2014J,237913,0,5,0,2,0,2,60,0,Pass,-87.0,0.0,76.0,BBB,2158.0
2014J,238144,0,10,0,4,1,3,60,0,Fail,-42.0,0.0,77.75,BBB,700.0
2014J,242893,0,12,3,3,0,2,60,0,Withdrawn,-36.0,109.0,100.0,BBB,84.0
2014J,245784,0,0,1,3,1,1,60,0,Fail,-37.0,0.0,69.33333333333333,BBB,1179.0
2014J,247457,0,7,0,8,0,0,60,0,Distinction,-12.0,0.0,86.0,BBB,990.0
2014J,247967,0,11,2,0,0,0,60,0,Withdrawn,-68.0,156.0,76.0,BBB,409.0
2014J,249154,0,12,0,0,0,0,60,0,Fail,-53.0,0.0,1.0,BBB,85.0
2014J,252863,1,1,2,4,1,0,60,0,Pass,-18.0,0.0,75.0,BBB,292.0
2014J,254313,0,7,1,2,1,0,240,1,Withdrawn,-101.0,-30.0,0.0,,0.0
2014J,254612,1,6,0,3,0,3,90,0,Fail,-59.0,0.0,1.0,BBB,270.0
2014J,255957,0,11,2,1,0,1,60,0,Withdrawn,-131.0,-16.0,0.0,,0.0
2014J,258268,0,1,1,3,0,0,120,0,Pass,-22.0,0.0,68.0,BBB,158.0
2014J,258840,0,3,0,3,0,1,60,0,Pass,-85.0,0.0,55.6,BBB,489.0
2014J,260137,1,11,1,1,0,0,60,0,Pass,-160.0,0.0,79.6,BBB,1003.0
2014J,260216,0,5,2,2,0,1,60,0,Fail,-101.0,0.0,70.33333333333333,BBB,39.0
2014J,260777,0,5,2,0,0,2,90,0,Withdrawn,-151.0,3.0,0.0,,0.0
2014J,263448,0,9,1,3,0,0,60,0,Pass,-102.0,0.0,78.4,BBB,1575.0
2014J,264281,1,5,0,2,2,0,180,0,Withdrawn,-143.0,12.0,0.0,BBB,327.0
2014J,264694,0,10,2,2,0,0,60,0,Fail,-23.0,0.0,70.33333333333333,BBB,736.0
2014J,264732,0,8,2,1,0,2,120,0,Withdrawn,-39.0,19.0,0.0,BBB,41.0
2014J,265466,0,2,0,3,1,1,60,0,Pass,17.0,0.0,76.25,BBB,1115.0
2014J,267774,0,6,0,4,0,0,60,0,Withdrawn,-75.0,136.0,0.0,BBB,36.0
2014J,269510,0,1,0,4,0,0,60,1,Fail,-32.0,0.0,74.25,BBB,309.0
2014J,270191,0,11,2,9,0,0,120,0,Withdrawn,-85.0,-15.0,0.0,,0.0
2014J,271047,0,9,2,9,0,0,60,0,Withdrawn,-25.0,0.0,0.0,BBB,6.0
2014J,272000,1,12,1,4,0,0,90,0,Fail,-106.0,0.0,0.0,BBB,186.0
2014J,272617,0,1,2,2,0,3,60,1,Withdrawn,-161.0,153.0,73.0,BBB,71.0
2014J,275006,0,3,2,2,0,2,60,0,Pass,-149.0,0.0,75.8,BBB,540.0
2014J,275180,0,1,2,2,1,0,60,0,Pass,-99.0,0.0,46.6,BBB,3741.0
2014J,275296,0,1,0,6,0,2,60,0,Fail,-36.0,0.0,86.0,BBB,160.0
2014J,276925,0,10,0,7,1,1,60,0,Pass,-154.0,0.0,60.6,BBB,694.0
2014J,277967,1,3,2,7,0,1,60,0,Pass,-16.0,0.0,78.6,BBB,1134.0
2014J,279238,1,0,2,2,0,0,60,0,Withdrawn,-35.0,12.0,0.0,BBB,9.0
2014J,280054,0,10,2,0,0,0,60,0,Fail,-32.0,0.0,71.5,BBB,184.0
2014J,280152,0,7,0,5,0,0,60,0,Distinction,-53.0,0.0,68.2,BBB,1539.0
2014J,284246,0,2,0,3,1,0,60,0,Fail,17.0,0.0,60.0,BBB,2215.0
2014J,284762,0,1,0,1,0,2,60,0,Pass,-82.0,0.0,90.0,BBB,827.0
2014J,285470,0,0,0,5,0,0,180,0,Pass,-149.0,0.0,87.0,BBB,136.0
2014J,285992,0,9,0,4,0,0,60,0,Withdrawn,-144.0,-12.0,0.0,,0.0
